ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2015-03-10,11781,12.056681662564015,40.7,54.0,33.1,4.6,0.11,Tuesday,3
2015-03-11,19561,13.397417480360584,46.4,60.1,33.1,7.5,0.44,Wednesday,3
2015-03-12,17530,12.152317931165623,45.3,60.1,37.0,16.4,0.02,Thursday,3
2015-03-13,16145,12.060395375245177,37.1,46.9,30.9,8.4,0.0,Friday,3
2015-03-14,3906,12.14748677248677,43.6,51.8,37.4,7.1,0.21,Saturday,3
2015-03-15,8838,12.096647054386359,44.1,51.1,37.0,14.0,0.81,Sunday,3
2015-03-16,16787,11.89059490478744,40.2,51.1,36.0,9.3,0.0,Monday,3
2015-03-17,14857,11.778551075811622,47.9,54.0,36.0,10.6,0.0,Tuesday,3
2015-03-18,13842,11.333388720319794,33.7,37.9,28.9,19.6,0.01,Wednesday,3
2015-03-19,15446,12.821573007035264,33.5,42.1,28.0,10.7,0.0,Thursday,3
2015-03-20,8052,11.094823232323227,34.4,42.1,28.9,8.4,0.0,Friday,3
2015-03-21,9338,13.598843435425144,34.9,46.9,28.9,7.1,0.29,Saturday,3
2015-03-22,9676,12.476186785172937,39.9,48.0,28.9,13.8,0.01,Sunday,3
2015-03-23,13538,10.822777859851282,30.5,44.1,24.1,12.3,0.0,Monday,3
2015-03-24,16166,11.326275310322078,33.6,44.1,24.1,7.4,0.0,Tuesday,3
2015-03-25,14670,11.680996364462626,39.1,48.0,26.1,5.7,0.0,Wednesday,3
2015-03-26,14954,11.843317284115733,45.2,57.0,32.0,4.4,0.05,Thursday,3
2015-03-27,14107,11.577435552089977,44.9,57.0,37.9,7.7,0.52,Friday,3
2015-03-28,1107,12.674495633845227,37.6,46.0,33.1,10.7,0.28,Saturday,3
2015-03-29,9826,14.182955085148246,33.5,46.0,27.0,10.3,0.0,Sunday,3
2015-03-30,18075,12.113396957123099,42.2,55.0,27.0,10.8,0.0,Monday,3
2015-03-31,14250,12.694670175438599,42.8,55.0,34.0,9.6,0.0,Tuesday,3
2015-04-01,20146,13.215563883649363,39.8,51.1,34.0,8.5,0.14,Wednesday,4
2015-04-02,24227,20.767175052627238,49.9,63.0,34.0,8.4,0.0,Thursday,4
2015-04-03,14774,13.698973421776996,59.2,63.0,39.0,9.5,0.0,Friday,4
2015-04-04,14355,15.031241147103215,52.0,63.0,46.9,14.3,0.04,Saturday,4
2015-04-05,13799,18.106378481532474,50.1,62.1,43.0,11.2,0.0,Sunday,4
2015-04-06,23391,15.093338606016554,46.7,62.1,39.0,7.8,0.0,Monday,4
2015-04-07,16262,11.673802935268316,50.6,60.1,39.0,7.7,0.01,Tuesday,4
2015-04-08,17872,13.848690689346464,43.0,57.0,39.9,12.3,0.16,Wednesday,4
2015-04-09,16546,11.794970587050244,39.3,46.0,37.0,12.4,0.0,Thursday,4
2015-04-10,16317,12.313068170211029,43.0,57.2,39.2,6.9,0.25,Friday,4
2015-04-11,18643,16.437951688748235,55.3,57.2,51.1,14.7,0.24,Saturday,4
2015-04-12,19954,19.100768434065017,51.3,64.9,44.1,7.6,0.0,Sunday,4
2015-04-13,24925,15.158399197592781,55.6,64.9,44.1,8.0,0.0,Monday,4
2015-04-14,22703,12.626147792509064,59.3,64.9,46.9,7.0,0.0,Tuesday,4
2015-04-15,27594,16.236471696745667,59.1,70.0,51.1,7.4,0.0,Wednesday,4
2015-04-16,27180,13.467742825607065,56.5,70.0,46.9,7.4,0.0,Thursday,4
2015-04-17,24175,15.087127886935543,59.7,71.1,46.9,9.0,0.08,Friday,4
2015-04-18,28174,22.166673173848235,66.0,79.0,54.0,5.7,0.0,Saturday,4
2015-04-19,21475,18.129433449747768,57.6,79.0,50.0,8.8,0.0,Sunday,4
2015-04-20,11202,11.984380765339523,50.6,61.0,45.0,13.2,0.0,Monday,4
2015-04-21,24868,16.30488110557075,57.4,66.9,45.0,9.0,0.95,Tuesday,4
2015-04-22,21997,12.904648361140149,58.8,66.9,50.0,8.9,0.07,Wednesday,4
2015-04-23,22074,14.395430521578934,47.4,66.9,42.1,13.5,0.1,Thursday,4
2015-04-24,20981,14.680193985034073,43.4,50.0,39.0,16.1,0.0,Friday,4
2015-04-25,21082,18.3834479650887,46.1,60.1,39.0,11.8,0.0,Saturday,4
2015-04-26,21594,18.999813219721524,52.0,61.0,39.0,5.2,0.0,Sunday,4
2015-04-27,25501,13.120946237402455,53.8,61.0,45.0,9.9,0.0,Monday,4
2015-04-28,29795,14.786426134138843,57.2,72.0,48.9,11.5,0.0,Tuesday,4
2015-04-29,31532,14.744549452408133,64.2,75.9,51.1,8.8,0.0,Wednesday,4
2015-04-30,29252,15.552346278317152,52.4,75.9,46.9,13.1,0.0,Thursday,4
2015-05-01,27924,14.358900348565154,52.6,64.0,46.9,7.6,0.0,Friday,5
2015-05-02,25743,19.347873855675978,53.9,69.1,48.0,4.7,0.0,Saturday,5
2015-05-03,27694,20.460286223249309,59.5,75.9,48.0,6.4,0.0,Sunday,5
2015-05-04,32066,16.651919998336766,66.5,82.0,51.1,7.1,0.0,Monday,5
2015-05-05,33012,16.947328244274811,72.7,82.0,54.0,7.5,0.0,Tuesday,5
2015-05-06,30313,14.547862853121325,65.3,81.0,59.0,6.4,0.0,Wednesday,5
2015-05-07,34871,15.368028352116848,64.6,75.9,52.0,5.2,0.0,Thursday,5
2015-05-08,34304,16.277496793376866,64.2,79.0,52.0,6.3,0.0,Friday,5
2015-05-09,24329,19.63518982832559,58.0,79.0,53.1,8.4,0.0,Saturday,5
2015-05-10,26573,20.346503970195311,66.3,82.0,53.1,6.0,0.01,Sunday,5
2015-05-11,32382,16.478707306528321,74.4,82.9,57.0,9.4,0.0,Monday,5
2015-05-12,35225,15.161436006624083,74.9,87.1,64.0,9.1,0.0,Tuesday,5
2015-05-13,33402,15.454865477117135,65.1,87.1,57.9,15.3,0.0,Wednesday,5
2015-05-14,40826,16.911596776563957,59.7,72.0,52.0,8.5,0.0,Thursday,5
2015-05-15,34945,15.999832117136451,63.2,73.9,52.0,7.6,0.0,Friday,5
2015-05-16,23882,18.769493760991548,65.2,75.0,55.9,6.5,0.01,Saturday,5
2015-05-17,30969,19.890082555673967,70.4,82.9,57.0,3.2,0.28,Sunday,5
2015-05-18,31559,16.207773271227438,63.6,75.9,55.4,7.5,0.02,Monday,5
2015-05-19,33895,14.039197030043766,61.6,82.0,55.0,6.2,0.01,Tuesday,5
2015-05-20,33823,13.874159102780158,62.0,82.0,55.0,13.2,0.0,Wednesday,5
2015-05-21,31214,13.769075308088249,57.1,66.0,53.1,7.0,0.0,Thursday,5
2015-05-22,31891,15.433476529428367,61.8,75.0,53.1,9.9,0.0,Friday,5
2015-05-23,23910,20.412528927924157,59.3,75.0,50.0,11.5,0.0,Saturday,5
2015-05-24,25151,21.735675188527967,65.7,81.0,50.0,8.7,0.0,Sunday,5
2015-05-25,28164,20.071817450172798,72.5,82.9,55.9,8.8,0.0,Monday,5
2015-05-26,35786,15.203880008942043,75.2,86.0,64.9,10.3,0.0,Tuesday,5
2015-05-27,33710,13.713029763670523,73.5,86.0,66.9,9.9,0.0,Wednesday,5
2015-05-28,35934,13.981679838964025,73.4,84.0,66.9,7.0,0.02,Thursday,5
2015-05-29,37756,15.598865081046716,73.0,84.0,64.0,7.2,0.0,Friday,5
2015-05-30,31147,18.942095546922658,73.1,82.9,64.0,9.8,0.0,Saturday,5
2015-05-31,19586,18.385298172163797,74.6,86.0,66.0,9.6,0.0,Sunday,5
2015-06-01,15283,10.937380313638247,57.4,86.0,54.0,13.8,1.69,Monday,6
2015-06-02,11984,11.23334445927904,52.0,57.9,50.0,10.2,0.47,Tuesday,6
2015-06-03,34590,13.803870097330636,58.2,69.1,50.0,7.3,0.24,Wednesday,6
2015-06-04,32772,13.391322368688716,58.1,69.1,53.1,9.4,0.0,Thursday,6
2015-06-05,31294,13.494241707675595,59.5,68.0,54.0,6.5,0.0,Friday,6
2015-06-06,26334,18.094258373205754,65.7,73.9,55.9,7.3,0.55,Saturday,6
2015-06-07,30773,19.354561899500645,65.3,73.9,57.0,7.6,0.0,Sunday,6
2015-06-08,33585,14.49092600863481,67.5,77.0,57.0,11.6,0.0,Monday,6
2015-06-09,35412,13.748893501261346,73.3,84.9,62.1,10.1,0.05,Tuesday,6
2015-06-10,39350,15.831412960609915,74.2,84.9,66.0,8.2,0.01,Wednesday,6
2015-06-11,37400,14.352853832442069,80.2,91.9,66.0,8.8,0.0,Thursday,6
2015-06-12,35136,14.597696569520341,80.7,91.9,71.1,7.7,0.0,Friday,6
2015-06-13,29980,19.425647098065376,80.5,88.0,71.1,10.1,0.0,Saturday,6
2015-06-14,28184,18.834916974169733,77.0,87.1,68.0,6.3,0.0,Sunday,6
2015-06-15,25087,13.001108808014779,70.3,79.0,62.6,9.0,0.79,Monday,6
2015-06-16,32147,13.381549859499591,68.1,79.0,62.6,7.1,0.02,Tuesday,6
2015-06-17,38030,14.446373038828995,73.9,79.0,64.0,8.3,0.34,Wednesday,6
2015-06-18,35464,13.128899729302958,66.8,69.8,64.4,7.5,0.0,Thursday,6
2015-06-19,37380,14.67334091314428,73.2,84.9,64.9,6.0,0.0,Friday,6
2015-06-20,23580,16.7280491942324,69.5,84.9,64.0,8.3,0.0,Saturday,6
2015-06-21,25926,18.059541901308855,75.0,90.0,64.0,9.4,0.25,Sunday,6
2015-06-22,37677,15.116288009484128,79.6,90.0,69.1,10.1,0.29,Monday,6
2015-06-23,32294,13.689253421688241,84.4,91.9,72.0,10.3,0.0,Tuesday,6
2015-06-24,41070,15.155445580715853,77.1,91.9,69.1,10.1,0.07,Wednesday,6
2015-06-25,39673,14.255832262075804,76.8,84.9,69.1,6.0,0.0,Thursday,6
2015-06-26,38614,15.524874397886776,74.8,84.9,69.1,7.7,0.0,Friday,6
2015-06-27,15485,15.89776988483478,69.0,80.1,62.1,8.5,0.0,Saturday,6
2015-06-28,20591,17.467263205607626,64.2,73.9,60.1,12.4,1.32,Sunday,6
2015-06-29,38037,15.260375862099185,71.3,78.1,62.1,10.1,0.26,Monday,6
2015-06-30,38087,14.458011044888458,75.3,82.0,64.0,9.5,0.0,Tuesday,6
2015-07-01,37539,14.627503396467676,76.4,84.9,70.0,9.7,0.35,Wednesday,7
2015-07-02,35559,17.682446544241024,75.7,84.9,70.0,6.4,0.0,Thursday,7
2015-07-03,26928,18.451265102000395,73.5,81.0,66.9,4.8,0.0,Friday,7
2015-07-04,21706,22.563756565005058,71.8,81.0,66.9,6.9,0.0,Saturday,7
2015-07-05,25920,19.966261574074075,75.1,84.9,69.1,4.6,0.0,Sunday,7
2015-07-06,35251,15.052033039251844,77.1,84.9,70.0,6.2,0.0,Monday,7
2015-07-07,36837,14.4385712734479,79.5,88.0,71.1,9.2,0.0,Tuesday,7
2015-07-08,35047,14.531237576207188,82.0,89.1,75.0,7.7,0.0,Wednesday,7
2015-07-09,31978,15.268790522650985,73.8,89.1,68.0,6.4,0.09,Thursday,7
2015-07-10,38559,15.947274739144346,75.8,84.0,68.0,9.4,0.29,Friday,7
2015-07-11,31719,18.81751263701041,78.6,86.0,72.0,3.8,0.0,Saturday,7
2015-07-12,31037,20.14966062012007,81.1,89.1,72.0,4.9,0.0,Sunday,7
2015-07-13,38485,15.629013035381753,80.4,89.1,73.0,6.9,0.0,Monday,7
2015-07-14,35802,14.039480103532393,76.1,84.9,71.1,6.8,0.0,Tuesday,7
2015-07-15,34979,14.36837483442446,75.9,81.0,71.1,6.5,0.95,Wednesday,7
2015-07-16,42356,16.969341612365032,72.1,81.0,64.0,8.7,0.01,Thursday,7
2015-07-17,39595,16.055936776529023,73.5,80.1,64.0,9.0,0.0,Friday,7
2015-07-18,28870,18.415917907862827,76.3,86.0,68.0,9.5,0.0,Saturday,7
2015-07-19,28531,19.219338614139009,84.3,93.9,72.0,5.9,0.18,Sunday,7
2015-07-20,34889,15.001682478718221,89.1,95.0,78.1,7.1,0.0,Monday,7
2015-07-21,38499,14.462454436045952,86.0,95.0,80.1,6.3,0.0,Tuesday,7
2015-07-22,42557,15.674898763227352,77.1,91.9,71.1,11.8,0.0,Wednesday,7
2015-07-23,42175,14.83088559573207,77.1,86.0,71.1,9.2,0.0,Thursday,7
2015-07-24,40330,15.098046532771304,78.2,84.9,71.1,5.4,0.0,Friday,7
2015-07-25,31639,20.197454091469389,78.1,84.9,71.1,6.3,0.0,Saturday,7
2015-07-26,30543,18.382597212672842,79.8,89.1,71.1,9.6,0.0,Sunday,7
2015-07-27,38747,15.524270696225935,79.9,89.1,75.0,8.6,0.05,Monday,7
2015-07-28,40434,14.023608844042144,82.8,93.9,75.9,5.0,0.0,Tuesday,7
2015-07-29,39428,13.735740674985628,86.3,95.0,75.9,5.8,0.0,Wednesday,7
2015-07-30,31166,13.443922864660205,82.1,95.0,75.0,8.8,0.0,Thursday,7
2015-07-31,38571,14.983280616698208,81.1,91.0,73.9,6.8,1.62,Friday,7
2015-08-01,35179,19.96655533130561,83.7,91.0,73.9,7.8,0.0,Saturday,8
2015-08-02,31622,19.153534986191055,81.0,90.0,73.0,6.5,0.0,Sunday,8
2015-08-03,38888,14.867800692587261,82.5,91.9,73.0,9.1,0.0,Monday,8
2015-08-04,40783,14.245816884486185,83.1,91.0,69.8,9.7,0.3,Tuesday,8
2015-08-05,41075,14.34963643741124,80.5,91.0,70.0,6.3,0.0,Wednesday,8
2015-08-06,42283,14.34970121956027,76.3,88.0,64.9,6.7,0.0,Thursday,8
2015-08-07,40999,15.606476580729616,75.8,82.0,69.1,8.3,0.0,Friday,8
2015-08-08,38723,21.16163692551368,74.7,82.0,69.1,6.0,0.0,Saturday,8
2015-08-09,32716,24.251738700737665,75.7,87.1,69.1,6.8,0.0,Sunday,8
2015-08-10,39870,20.883078755956863,74.5,84.0,70.0,8.5,0.0,Monday,8
2015-08-11,25066,21.170636852043931,75.1,82.4,71.1,10.9,0.67,Tuesday,8
2015-08-12,42994,18.275141492611372,77.3,84.9,71.1,9.4,0.51,Wednesday,8
2015-08-13,42170,17.915154928464158,75.7,84.9,69.1,7.6,0.0,Thursday,8
2015-08-14,39983,16.06932362920908,78.9,88.0,69.1,5.2,0.0,Friday,8
2015-08-15,37821,21.430396252522851,81.4,91.9,71.1,6.5,0.0,Saturday,8
2015-08-16,30344,19.528532274365059,82.8,91.9,73.9,4.9,0.0,Sunday,8
2015-08-17,37449,14.142313101373423,84.7,93.0,77.0,4.8,0.0,Monday,8
2015-08-18,39916,14.111271169455856,83.4,93.0,77.0,8.5,0.0,Tuesday,8
2015-08-19,40726,15.054147637054133,80.2,89.1,75.9,9.6,0.0,Wednesday,8
2015-08-20,39280,14.207862780040733,81.0,87.1,75.9,11.0,0.0,Thursday,8
2015-08-21,38038,14.394969504180031,78.7,87.1,71.1,9.1,0.32,Friday,8
2015-08-22,34277,19.970484095263103,76.6,86.0,70.0,6.8,0.0,Saturday,8
2015-08-23,33071,18.218143287673993,75.8,84.0,70.0,5.9,0.0,Sunday,8
2015-08-24,38943,14.512043670663958,78.5,86.0,71.1,5.5,0.0,Monday,8
2015-08-25,41655,16.29378866082503,80.6,88.0,73.0,8.3,0.0,Tuesday,8
2015-08-26,42832,14.30307480388495,76.9,88.0,69.1,9.3,0.0,Wednesday,8
2015-08-27,43173,14.394793427991262,74.2,82.9,68.0,9.0,0.0,Thursday,8
2015-08-28,41755,15.329681076118627,73.1,82.9,66.0,5.3,0.0,Friday,8
2015-08-29,34381,21.110881979387838,76.8,84.9,66.0,5.3,0.0,Saturday,8
2015-08-30,32913,18.776983765280182,79.1,90.0,70.0,7.4,0.0,Sunday,8
2015-08-31,40119,14.145808303630032,82.7,91.9,72.0,7.5,0.08,Monday,8
2015-09-01,43291,14.215529401800222,82.6,91.9,75.9,6.3,0.0,Tuesday,9
2015-09-02,43225,15.431706188548297,80.2,88.0,75.0,5.6,0.0,Wednesday,9
2015-09-03,42879,13.91998841701843,82.6,93.0,75.0,4.9,0.0,Thursday,9
2015-09-04,39956,15.866640804885375,80.3,93.0,75.0,8.6,0.0,Friday,9
2015-09-05,34005,20.368827623388718,72.9,84.0,66.9,8.7,0.0,Saturday,9
2015-09-06,33199,20.810108738215,73.9,84.0,66.9,5.1,0.0,Sunday,9
2015-09-07,33682,19.942311917344572,77.8,90.0,66.9,7.9,0.0,Monday,9
2015-09-08,42766,15.736452243994448,83.3,95.0,71.1,7.8,0.0,Tuesday,9
2015-09-09,44005,13.642563723819267,81.1,88.0,75.2,10.4,0.0,Wednesday,9
2015-09-10,22253,12.542506628319774,75.3,89.1,72.0,8.5,0.66,Thursday,9
2015-09-11,47613,15.510684406919674,72.4,81.0,66.0,8.8,0.52,Friday,9
2015-09-12,33661,19.277701692364065,74.6,81.0,66.0,7.2,0.0,Saturday,9
2015-09-13,34794,20.105077503784177,72.6,79.0,68.0,8.8,0.22,Sunday,9
2015-09-14,44668,16.586815318945707,66.6,79.0,59.0,12.8,0.05,Monday,9
2015-09-15,48729,17.1010236888369,73.2,84.0,59.0,6.2,0.0,Tuesday,9
2015-09-16,51179,16.262160586698972,76.8,87.1,64.9,2.7,0.0,Wednesday,9
2015-09-17,50705,17.223370147585715,78.0,87.1,68.0,4.1,0.0,Thursday,9
2015-09-18,50285,17.841787478041834,76.9,87.1,70.0,5.0,0.0,Friday,9
2015-09-19,43011,23.090150194136381,73.9,84.9,69.1,7.7,0.0,Saturday,9
2015-09-20,40462,22.248878371476113,73.3,80.1,69.1,10.8,0.0,Sunday,9
2015-09-21,47180,16.602875865479724,65.4,75.9,59.0,11.0,0.0,Monday,9
2015-09-22,48685,16.310683304234704,66.3,73.0,59.0,10.8,0.0,Tuesday,9
2015-09-23,48366,17.723571655019363,67.6,79.0,59.0,6.3,0.0,Wednesday,9
2015-09-24,52706,17.991786197649851,69.9,81.0,59.0,6.4,0.0,Thursday,9
2015-09-25,51368,18.575825741057987,68.5,81.0,63.0,9.7,0.0,Friday,9
2015-09-26,42560,21.346217496867158,65.9,70.0,60.8,9.5,0.0,Saturday,9
2015-09-27,38285,20.84113403857037,62.2,70.0,55.9,9.1,0.0,Sunday,9
2015-09-28,48011,17.79297174952962,68.5,79.0,55.9,6.3,0.0,Monday,9
2015-09-29,48725,17.20132615016248,74.7,82.9,64.9,5.5,0.0,Tuesday,9
2015-09-30,39445,14.548676215827946,73.2,82.9,66.0,10.6,1.05,Wednesday,9
2015-10-01,34719,18.449217527386544,59.4,78.1,54.0,13.6,0.06,Thursday,10
2015-10-02,9444,18.69546802202456,53.9,57.9,50.0,16.3,0.13,Friday,10
2015-10-03,16564,20.158481244465911,51.6,55.0,48.2,21.6,1.45,Saturday,10
2015-10-04,30214,20.876187639284222,57.1,63.0,48.9,18.2,0.02,Sunday,10
2015-10-05,44581,18.537194469990954,57.2,64.9,51.8,11.5,0.0,Monday,10
2015-10-06,49719,17.548851210469497,62.4,73.0,52.0,5.0,0.0,Tuesday,10
2015-10-07,50141,16.422139566422686,64.6,73.0,55.0,5.5,0.0,Wednesday,10
2015-10-08,50179,18.02507124494311,64.2,73.0,59.0,5.9,0.0,Thursday,10
2015-10-09,37283,21.964734597537753,66.9,78.1,60.1,7.7,0.0,Friday,10
2015-10-10,39345,23.579905536493413,60.0,78.1,52.0,8.1,0.5,Saturday,10
2015-10-11,38967,25.433789274685417,59.7,70.0,52.0,6.2,0.0,Sunday,10
2015-10-12,45584,18.56271425646425,64.5,75.9,53.1,6.4,0.0,Monday,10
2015-10-13,49047,16.981473212768709,66.1,75.9,55.9,6.8,0.0,Tuesday,10
2015-10-14,49998,15.807131618598081,64.5,73.0,59.0,9.2,0.0,Wednesday,10
2015-10-15,48783,17.141100041681185,58.5,68.0,52.0,9.1,0.0,Thursday,10
2015-10-16,46484,17.561983334767515,59.0,64.0,52.0,10.0,0.0,Friday,10
2015-10-17,31809,20.511525564043719,52.9,64.0,48.0,11.6,0.0,Saturday,10
2015-10-18,23978,16.756904245558427,44.4,55.0,39.0,11.4,0.0,Sunday,10
2015-10-19,36570,16.252126515358672,43.5,53.1,37.0,8.1,0.0,Monday,10
2015-10-20,45376,16.729051334038552,56.0,71.1,37.0,10.5,0.0,Tuesday,10
2015-10-21,49121,16.53545258986313,65.5,75.9,48.9,5.9,0.0,Wednesday,10
2015-10-22,49604,17.312967368222996,65.0,75.9,57.0,7.2,0.0,Thursday,10
2015-10-23,44679,17.506105030700478,60.0,75.9,52.0,11.0,0.0,Friday,10
2015-10-24,31713,19.284232543961991,48.3,64.9,41.0,7.7,0.0,Saturday,10
2015-10-25,29289,19.484441257810094,59.3,68.0,41.0,9.1,0.01,Sunday,10
2015-10-26,42165,15.205814854342067,53.0,68.0,48.0,8.4,0.02,Monday,10
2015-10-27,44553,14.859671252964629,52.2,59.0,46.0,6.0,0.0,Tuesday,10
2015-10-28,20736,14.432488586676955,56.9,70.0,46.0,12.7,0.0,Wednesday,10
2015-10-29,45358,16.448131898819756,67.6,73.9,51.1,13.5,1.26,Thursday,10
2015-10-30,44518,15.936337361666448,56.8,73.9,51.1,13.4,0.01,Friday,10
2015-10-31,31756,20.491124511903266,49.0,60.1,43.0,7.8,0.0,Saturday,10
2015-11-01,30622,20.196167787864933,57.3,64.9,43.0,7.1,0.0,Sunday,11
2015-11-02,44534,16.637726605889139,60.2,64.9,53.1,4.9,0.0,Monday,11
2015-11-03,49326,18.015803700550073,61.3,73.0,51.1,2.5,0.0,Tuesday,11
2015-11-04,49487,16.941281548689556,61.5,73.0,51.1,3.6,0.0,Wednesday,11
2015-11-05,43006,15.287937729619122,62.0,71.1,55.0,3.3,0.0,Thursday,11
2015-11-06,47162,17.097363696761512,68.3,75.0,57.0,7.5,0.0,Friday,11
2015-11-07,35586,21.318811236628644,65.9,75.0,57.0,9.2,0.0,Saturday,11
2015-11-08,32317,19.788492640612272,53.5,72.0,48.0,9.9,0.0,Sunday,11
2015-11-09,42262,15.837494676068333,53.0,60.1,46.0,2.9,0.0,Monday,11
2015-11-10,21585,13.018756080611535,56.0,60.1,46.0,9.6,0.0,Tuesday,11
2015-11-11,37705,14.9378110772223,53.2,59.0,50.0,12.7,0.5,Wednesday,11
2015-11-12,37319,13.343849424332555,55.2,60.1,50.0,8.0,0.23,Thursday,11
2015-11-13,38970,14.53943674621504,56.8,60.1,51.1,16.1,0.01,Friday,11
2015-11-14,25299,17.232278614437991,47.8,59.0,45.0,16.2,0.0,Saturday,11
2015-11-15,25990,18.136986020264207,47.4,59.0,42.1,8.5,0.0,Sunday,11
2015-11-16,40916,15.260485303222863,58.8,68.0,42.1,5.7,0.0,Monday,11
2015-11-17,38939,14.368553806380914,49.1,68.0,41.0,10.7,0.0,Tuesday,11
2015-11-18,41485,13.98574665541762,50.5,59.0,41.0,7.3,0.0,Wednesday,11
2015-11-19,21890,14.644936805238313,59.7,64.0,45.0,11.7,0.0,Thursday,11
2015-11-20,38205,16.313732059503554,58.9,64.4,53.1,12.5,1.16,Friday,11
2015-11-21,28038,16.867668877951349,47.2,64.0,43.0,8.7,0.0,Saturday,11
2015-11-22,23343,16.721426837453055,52.1,55.9,43.0,7.9,0.0,Sunday,11
2015-11-23,30136,13.275741084859744,41.8,55.9,36.0,13.2,0.0,Monday,11
2015-11-24,32218,13.300495582179732,39.2,46.9,33.1,7.2,0.0,Tuesday,11
2015-11-25,30295,15.095552071298894,44.0,48.9,33.1,6.5,0.0,Wednesday,11
2015-11-26,13291,23.749510947257537,48.1,60.1,39.9,3.9,0.0,Thursday,11
2015-11-27,22824,18.527007389881994,55.6,64.9,41.0,5.0,0.0,Friday,11
2015-11-28,15830,17.995388502842708,57.2,64.9,46.9,6.8,0.0,Saturday,11
2015-11-29,18452,15.96862399739865,43.0,46.9,37.9,8.7,0.03,Sunday,11
2015-11-30,30213,12.731424111033879,39.8,46.0,33.8,10.5,0.0,Monday,11
2015-12-01,18399,12.880604924180661,47.1,53.6,44.1,9.6,0.13,Tuesday,12
2015-12-02,23782,13.507134247189757,48.1,55.4,46.0,5.1,0.24,Wednesday,12
2015-12-03,33917,13.151216204263346,51.4,57.2,46.9,11.5,0.1,Thursday,12
2015-12-04,34737,14.553756321309647,46.9,55.9,44.1,10.5,0.0,Friday,12
2015-12-05,26358,21.226578268457388,47.1,52.0,43.0,4.1,0.0,Saturday,12
2015-12-06,24943,19.6803645645405,47.1,53.1,39.9,3.6,0.0,Sunday,12
2015-12-07,34139,14.107047658103635,48.8,55.0,39.9,4.5,0.0,Monday,12
2015-12-08,35614,13.69201718425338,45.3,55.0,41.0,6.5,0.0,Tuesday,12
2015-12-09,35306,14.534629147076036,45.7,53.1,39.0,4.2,0.0,Wednesday,12
2015-12-10,39099,14.727249631277868,55.0,61.0,39.0,6.0,0.0,Thursday,12
2015-12-11,39060,15.879403481822836,54.3,61.0,48.9,5.4,0.0,Friday,12
2015-12-12,31957,20.00469954417915,59.0,66.0,48.9,3.6,0.0,Saturday,12
2015-12-13,32001,19.6570409258044,57.1,66.0,53.1,3.3,0.0,Sunday,12
2015-12-14,32518,13.526458166758918,53.7,62.1,51.1,5.6,0.0,Monday,12
2015-12-15,38661,13.750234517127511,60.7,64.4,55.0,12.4,0.39,Tuesday,12
2015-12-16,35643,13.286628978106965,50.0,64.0,45.0,10.8,0.11,Wednesday,12
2015-12-17,21961,14.378934626534917,53.4,59.0,48.0,6.5,0.05,Thursday,12
2015-12-18,30704,14.703712328469686,51.1,59.0,43.0,9.6,0.88,Friday,12
2015-12-19,17778,14.954873064086703,39.2,57.0,36.0,15.5,0.01,Saturday,12
2015-12-20,17030,16.171584458798197,39.8,44.1,36.0,12.0,0.0,Sunday,12
2015-12-21,29800,12.92418903803132,45.6,55.0,36.0,8.0,0.0,Monday,12
2015-12-22,22941,13.471548029001932,56.8,62.6,55.0,6.4,0.0,Tuesday,12
2015-12-23,14817,13.377803648961779,54.2,62.1,50.0,6.1,0.18,Wednesday,12
2015-12-24,18447,18.842397137745976,64.0,72.0,50.0,9.2,1.46,Thursday,12
2015-12-25,12333,34.91361253006837,60.3,72.0,54.0,2.3,0.01,Friday,12
2015-12-26,13914,23.21140697618706,54.5,64.0,50.0,7.7,0.03,Saturday,12
2015-12-27,13177,21.124116516151883,52.4,62.6,46.0,6.8,0.14,Sunday,12
2015-12-28,18889,14.818268127834545,44.8,62.1,39.0,11.7,0.02,Monday,12
2015-12-29,13347,12.112379810694042,40.2,46.9,33.8,12.7,0.37,Tuesday,12
2015-12-30,22477,15.921718497427001,41.8,48.0,34.0,4.8,0.13,Wednesday,12
2015-12-31,20376,16.815838895432538,47.0,48.2,46.0,5.7,0.17,Thursday,12
2016-01-01,11009,20.218967814212611,41.9,50.0,39.0,11.8,0.03,Friday,1
2016-01-02,14587,17.119549370444009,37.3,43.0,34.0,11.9,0.0,Saturday,1
2016-01-03,15499,15.743290965008494,40.0,46.9,34.0,9.9,0.0,Sunday,1
2016-01-04,19593,12.859374946834754,33.7,46.9,21.0,13.9,0.0,Monday,1
2016-01-05,18053,11.371251315570818,19.5,37.9,12.9,13.8,0.0,Tuesday,1
2016-01-06,24569,13.925138724951491,32.2,43.0,12.9,4.2,0.0,Wednesday,1
2016-01-07,27773,12.8975695819681,39.0,48.0,26.1,3.7,0.0,Thursday,1
2016-01-08,28709,14.043273886237769,40.3,48.0,32.0,7.0,0.0,Friday,1
2016-01-09,20846,14.839802999776136,43.7,48.0,34.0,10.8,0.0,Saturday,1
2016-01-10,14275,15.18351430239346,50.9,59.0,41.0,12.7,0.63,Sunday,1
2016-01-11,22937,11.935826394035834,37.8,59.0,30.9,16.0,0.79,Monday,1
2016-01-12,25211,12.203203628045962,32.9,45.0,26.1,9.0,0.0,Tuesday,1
